Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name
1594756.0,522.1276,522.795,522.68,523.17,522.66,2024-03-21 19:30:00,9360,SPY
599169.0,522.5525,522.6795,522.4587,522.72,522.34,2024-03-21 19:35:00,6488,SPY
759647.0,522.7045,522.46,522.855,522.89,522.46,2024-03-21 19:40:00,7470,SPY
1435332.0,521.8235,522.85,522.47,522.89,522.325,2024-03-21 19:45:00,9846,SPY
1649383.0,522.5457,522.47,522.54,522.74,522.37,2024-03-21 19:50:00,14165,SPY
3647474.0,522.2235,522.54,522.11,522.56,521.91,2024-03-21 19:55:00,21671,SPY
1482341.0,521.8689,522.12,522.2,522.41,522.04,2024-03-21 20:00:00,1328,SPY
4173301.0,522.1231,522.24,522.43,522.49,522.1053,2024-03-21 20:05:00,879,SPY
107088.0,522.5473,522.46,522.52,522.66,522.44,2024-03-21 20:10:00,690,SPY
60377.0,522.5709,522.55,522.64,522.67,522.52,2024-03-21 20:15:00,362,SPY
102783.0,522.5849,522.62,522.75,522.77,522.2,2024-03-21 20:20:00,403,SPY
100846.0,522.6779,522.74,522.65,522.76,522.63,2024-03-21 20:25:00,382,SPY
42495.0,522.3744,522.64,522.52,522.66,522.51,2024-03-21 20:30:00,201,SPY
74107.0,522.5822,522.52,522.6283,522.6283,522.52,2024-03-21 20:35:00,320,SPY
13043.0,522.6241,522.59,522.59,522.66,522.59,2024-03-21 20:40:00,185,SPY
25197.0,522.61,522.59,522.62,522.64,522.59,2024-03-21 20:45:00,134,SPY
172067.0,522.2413,522.62,522.54,522.62,522.2,2024-03-21 20:50:00,157,SPY
14422.0,522.6094,522.55,522.6,522.65,522.55,2024-03-21 20:55:00,89,SPY
8692.0,522.6429,522.6,522.67,522.68,522.6,2024-03-21 21:00:00,92,SPY
16116.0,522.6849,522.67,522.73,522.73,522.64,2024-03-21 21:05:00,105,SPY
20206.0,522.665,522.73,522.64,522.75,522.64,2024-03-21 21:10:00,123,SPY
20924.0,522.6044,522.65,522.57,522.65,522.56,2024-03-21 21:15:00,158,SPY
19325.0,522.2991,522.58,522.2,522.7,522.2,2024-03-21 21:20:00,46,SPY
474.0,522.5939,522.58,522.58,522.58,522.58,2024-03-21 21:25:00,16,SPY
209.0,522.5805,522.58,522.58,522.58,522.58,2024-03-21 21:35:00,11,SPY
2077.0,522.5554,522.57,522.54,522.57,522.54,2024-03-21 21:40:00,37,SPY
15949.0,522.5972,522.62,522.6,522.65,522.5,2024-03-21 21:45:00,139,SPY
541.0,522.5741,522.56,522.56,522.56,522.56,2024-03-21 21:50:00,25,SPY
3545.0,522.5698,522.6,522.49,522.6,522.49,2024-03-21 21:55:00,51,SPY
8200.0,522.6183,522.56,522.65,522.68,522.55,2024-03-21 22:00:00,99,SPY
11701.0,522.5243,522.61,522.39,522.61,522.39,2024-03-21 22:05:00,134,SPY
4429.0,522.3991,522.39,522.45,522.4577,522.3514,2024-03-21 22:10:00,58,SPY
833.0,522.4035,522.41,522.47,522.47,522.41,2024-03-21 22:15:00,16,SPY
1331.0,522.376,522.42,522.34,522.42,522.34,2024-03-21 22:20:00,42,SPY
598.0,522.3943,522.39,522.4,522.4,522.39,2024-03-21 22:25:00,21,SPY
886.0,522.522,522.45,522.59,522.59,522.45,2024-03-21 22:30:00,25,SPY
1283.0,522.6239,522.6,522.64,522.64,522.6,2024-03-21 22:35:00,30,SPY
1637.0,522.6283,522.61,522.66,522.66,522.61,2024-03-21 22:40:00,36,SPY
4053.0,522.6941,522.67,522.71,522.71,522.64,2024-03-21 22:45:00,56,SPY
2624.0,522.7296,522.72,522.74,522.74,522.72,2024-03-21 22:50:00,22,SPY
3291.0,522.7967,522.8,522.77,522.81,522.77,2024-03-21 22:55:00,44,SPY
1185.0,522.7445,522.7401,522.7401,522.7401,522.7401,2024-03-21 23:00:00,11,SPY
631.0,522.7801,522.8,522.76,522.8,522.76,2024-03-21 23:10:00,19,SPY
2846.0,522.6926,522.75,522.6502,522.75,522.6502,2024-03-21 23:15:00,49,SPY
4224.0,522.6715,522.66,522.74,522.74,522.66,2024-03-21 23:20:00,55,SPY
754.0,522.774,522.77,522.78,522.78,522.77,2024-03-21 23:25:00,22,SPY
2497.0,522.8,522.8,522.8,522.8,522.8,2024-03-21 23:30:00,15,SPY
641.0,522.852,522.83,522.86,522.86,522.83,2024-03-21 23:40:00,29,SPY
1286.0,522.8489,522.88,522.84,522.88,522.84,2024-03-21 23:45:00,27,SPY
1727.0,522.8509,522.84,522.88,522.88,522.84,2024-03-21 23:50:00,25,SPY
14964.0,522.8623,522.89,522.85,522.91,522.84,2024-03-21 23:55:00,80,SPY
5360.0,522.2762,522.22,522.26,522.38,522.16,2024-03-22 08:00:00,62,SPY
4154.0,522.264,522.14,522.49,522.49,522.11,2024-03-22 08:10:00,26,SPY
1187.0,522.4878,522.5,522.33,522.5,522.33,2024-03-22 08:15:00,8,SPY
3077.0,522.5713,522.49,522.58,522.59,522.49,2024-03-22 08:20:00,13,SPY
346.0,522.4993,522.49,522.49,522.49,522.49,2024-03-22 08:25:00,2,SPY
253.0,522.6961,522.72,522.68,522.72,522.68,2024-03-22 08:30:00,4,SPY
281.0,522.6201,522.57,522.66,522.66,522.57,2024-03-22 08:35:00,4,SPY
433.0,522.7665,522.71,522.79,522.79,522.71,2024-03-22 08:40:00,6,SPY
1115.0,522.8474,522.87,522.8,522.87,522.8,2024-03-22 08:45:00,9,SPY
2441.0,522.7208,522.78,522.81,522.81,522.7,2024-03-22 08:50:00,22,SPY
687.0,522.8309,522.82,522.84,522.84,522.82,2024-03-22 08:55:00,3,SPY
375.0,522.88,522.88,522.88,522.88,522.88,2024-03-22 09:00:00,2,SPY
4339.0,523.0054,522.97,523.06,523.09,522.96,2024-03-22 09:05:00,23,SPY
840.0,523.0273,523.05,522.98,523.05,522.98,2024-03-22 09:15:00,11,SPY
2681.0,522.8433,522.84,522.78,522.89,522.78,2024-03-22 09:20:00,20,SPY
603.0,522.7534,522.74,522.79,522.79,522.74,2024-03-22 09:25:00,8,SPY
202.0,522.8299,522.83,522.83,522.83,522.83,2024-03-22 09:30:00,3,SPY
691.0,522.7058,522.71,522.7,522.71,522.7,2024-03-22 09:35:00,4,SPY
825.0,522.7778,522.77,522.79,522.79,522.77,2024-03-22 09:40:00,5,SPY
3044.0,522.9572,522.92,522.95,522.97,522.92,2024-03-22 10:00:00,21,SPY
631.0,522.8477,522.86,522.83,522.86,522.83,2024-03-22 10:10:00,9,SPY
334.0,522.8473,522.84,522.86,522.86,522.84,2024-03-22 10:15:00,8,SPY
1035.0,522.9122,522.87,522.92,522.93,522.87,2024-03-22 10:20:00,12,SPY
1361.0,522.9108,522.88,522.93,522.93,522.87,2024-03-22 10:25:00,8,SPY
5867.0,522.9336,522.97,522.86,522.98,522.85,2024-03-22 10:30:00,14,SPY
165.0,522.9878,522.99,522.99,522.99,522.99,2024-03-22 10:35:00,7,SPY
1923.0,523.0054,522.98,523.09,523.09,522.96,2024-03-22 10:40:00,11,SPY
914.0,523.0704,523.04,523.09,523.09,523.04,2024-03-22 10:45:00,12,SPY
125.0,523.048,523.05,523.05,523.05,523.05,2024-03-22 10:50:00,3,SPY
2474.0,522.8082,522.83,522.78,522.84,522.76,2024-03-22 10:55:00,19,SPY
2488.0,522.8462,522.81,522.93,522.95,522.8,2024-03-22 11:00:00,28,SPY
877.0,522.9727,522.91,523.0,523.0,522.91,2024-03-22 11:05:00,26,SPY
10183.0,523.0395,522.99,523.08,523.08,522.99,2024-03-22 11:10:00,55,SPY
1136.0,522.9971,523.04,522.95,523.04,522.95,2024-03-22 11:15:00,31,SPY
4178.0,522.724,522.78,522.57,522.78,522.57,2024-03-22 11:20:00,48,SPY
9160.0,522.5854,522.57,522.64,522.66,522.55,2024-03-22 11:25:00,94,SPY
662.0,522.6088,522.62,522.6,522.62,522.6,2024-03-22 11:30:00,16,SPY
16706.0,522.5792,522.62,522.36,522.62,522.36,2024-03-22 11:35:00,110,SPY
6754.0,522.2451,522.35,522.2,522.35,522.17,2024-03-22 11:40:00,120,SPY
37732.0,521.8568,522.2,521.6,522.2,521.6,2024-03-22 11:45:00,309,SPY
44334.0,521.55,521.6,521.6,521.63,521.44,2024-03-22 11:50:00,209,SPY
15848.0,521.4912,521.58,521.51,521.6,521.39,2024-03-22 11:55:00,162,SPY
78147.0,521.8862,521.52,521.35,523.09,521.26,2024-03-22 12:00:00,1426,SPY
28198.0,521.3767,521.3,521.56,521.57,521.27,2024-03-22 12:05:00,299,SPY
11890.0,521.6271,521.59,521.62,521.75,521.55,2024-03-22 12:10:00,220,SPY
12497.0,521.5218,521.59,521.54,521.65,521.32,2024-03-22 12:15:00,230,SPY
9061.0,521.5672,521.59,521.4,521.69,521.4,2024-03-22 12:20:00,193,SPY
22317.0,521.4311,521.4,521.44,521.51,521.32,2024-03-22 12:25:00,222,SPY
19299.0,521.3614,521.44,521.39,521.46,521.28,2024-03-22 12:30:00,184,SPY
40778.0,521.3132,521.39,521.53,521.54,521.25,2024-03-22 12:35:00,218,SPY
13220.0,521.5833,521.55,521.71,521.73,521.49,2024-03-22 12:40:00,171,SPY
4551.0,521.7086,521.77,521.75,521.77,521.64,2024-03-22 12:45:00,120,SPY
8686.0,521.7889,521.7394,521.74,521.83,521.7394,2024-03-22 12:50:00,151,SPY
5790.0,521.7707,521.81,521.81,521.81,521.72,2024-03-22 12:55:00,115,SPY
14446.0,521.9455,521.86,521.95,521.99,521.86,2024-03-22 13:00:00,216,SPY
25384.0,521.9759,521.97,521.85,522.06,521.85,2024-03-22 13:05:00,247,SPY
22009.0,521.8978,521.87,521.95,521.98,521.8309,2024-03-22 13:10:00,205,SPY
12064.0,522.0862,522.0,522.0,522.14,522.0,2024-03-22 13:15:00,204,SPY
17146.0,521.8656,522.03,521.7791,522.03,521.73,2024-03-22 13:20:00,295,SPY
48203.0,521.9924,521.71,522.09,522.1,521.7,2024-03-22 13:25:00,388,SPY
1090538.0,522.0682,522.11,521.96,522.38,521.76,2024-03-22 13:30:00,12134,SPY
543304.0,522.142,521.9599,522.21,522.29,521.94,2024-03-22 13:35:00,5845,SPY
594274.0,522.0309,522.22,521.75,522.44,521.71,2024-03-22 13:40:00,6448,SPY
581642.0,521.6336,521.79,521.5,521.82,521.42,2024-03-22 13:45:00,6310,SPY
706160.0,521.8043,521.5,521.9601,522.06,521.5,2024-03-22 13:50:00,7310,SPY
409383.0,521.9168,521.96,521.77,522.0,521.715,2024-03-22 13:55:00,4689,SPY
682274.0,522.056,521.78,522.2,522.21,521.78,2024-03-22 14:00:00,7209,SPY
451163.0,522.1856,522.19,522.08,522.305,521.99,2024-03-22 14:05:00,5699,SPY
680712.0,521.9255,522.08,521.7,522.13,521.675,2024-03-22 14:10:00,13854,SPY
499351.0,521.7746,521.7,521.91,521.98,521.58,2024-03-22 14:15:00,11357,SPY
360626.0,521.7606,521.89,521.62,521.99,521.575,2024-03-22 14:20:00,9781,SPY
582528.0,521.5914,521.62,521.7999,521.815,521.41,2024-03-22 14:25:00,5321,SPY
335500.0,521.6666,521.79,521.575,521.82,521.475,2024-03-22 14:30:00,4041,SPY
492334.0,521.5146,521.59,521.59,521.64,521.41,2024-03-22 14:35:00,5554,SPY
757697.0,521.361,521.59,521.2,521.61,521.19,2024-03-22 14:40:00,7984,SPY
772702.0,521.2628,521.2,521.35,521.39,521.12,2024-03-22 14:45:00,7024,SPY
461303.0,521.1925,521.365,521.1414,521.37,521.1,2024-03-22 14:50:00,5391,SPY
456447.0,521.0882,521.15,521.06,521.175,521.02,2024-03-22 14:55:00,5220,SPY
597008.0,521.3024,521.06,521.445,521.56,521.03,2024-03-22 15:00:00,5845,SPY
433389.0,521.4395,521.44,521.325,521.57,521.29,2024-03-22 15:05:00,4699,SPY
384791.0,521.5502,521.32,521.51,521.635,521.32,2024-03-22 15:10:00,4339,SPY
251005.0,521.4025,521.51,521.44,521.52,521.31,2024-03-22 15:15:00,3514,SPY
383079.0,521.5752,521.45,521.61,521.67,521.43,2024-03-22 15:20:00,4472,SPY
468378.0,521.6501,521.62,521.7,521.7501,521.5332,2024-03-22 15:25:00,5035,SPY
372432.0,521.7517,521.705,521.78,521.835,521.7,2024-03-22 15:30:00,4933,SPY
427845.0,521.6496,521.78,521.4899,521.835,521.41,2024-03-22 15:35:00,5261,SPY
337035.0,521.5458,521.49,521.46,521.64,521.45,2024-03-22 15:40:00,4221,SPY
476122.0,521.5036,521.46,521.47,521.61,521.4,2024-03-22 15:45:00,4288,SPY
333730.0,521.5853,521.48,521.52,521.68,521.48,2024-03-22 15:50:00,4014,SPY
338845.0,521.5638,521.52,521.68,521.705,521.43,2024-03-22 15:55:00,4036,SPY
330513.0,521.6277,521.68,521.51,521.7779,521.4677,2024-03-22 16:00:00,4253,SPY
369046.0,521.5065,521.51,521.51,521.62,521.43,2024-03-22 16:05:00,4261,SPY
447727.0,521.4808,521.51,521.445,521.65,521.36,2024-03-22 16:10:00,4729,SPY
1168345.0,521.4865,521.445,521.45,521.46,521.1905,2024-03-22 16:15:00,4525,SPY
297815.0,521.4391,521.45,521.43,521.52,521.3313,2024-03-22 16:20:00,3373,SPY
272701.0,521.4127,521.43,521.45,521.52,521.3,2024-03-22 16:25:00,3421,SPY
363104.0,521.3142,521.455,521.1,521.51,521.09,2024-03-22 16:30:00,4509,SPY
461588.0,521.1391,521.11,521.23,521.25,520.97,2024-03-22 16:35:00,5467,SPY
485613.0,521.4111,521.24,521.503,521.53,521.24,2024-03-22 16:40:00,4594,SPY
545043.0,521.5789,521.5,521.6,521.67,521.5,2024-03-22 16:45:00,5199,SPY
540624.0,521.7505,521.6,521.775,521.88,521.6,2024-03-22 16:50:00,5282,SPY
654529.0,521.9121,521.78,521.84,521.85,521.65,2024-03-22 16:55:00,4232,SPY
485191.0,521.8449,521.83,521.91,521.91,521.76,2024-03-22 17:00:00,4917,SPY
467996.0,521.9505,521.902,521.95,522.005,521.88,2024-03-22 17:05:00,4668,SPY
513295.0,521.9671,521.955,522.03,522.09,521.8,2024-03-22 17:10:00,4922,SPY
1037275.0,521.7872,522.0231,522.055,522.21,521.985,2024-03-22 17:15:00,3658,SPY
520070.0,521.8944,522.05,521.9446,522.06,521.845,2024-03-22 17:20:00,3885,SPY
283725.0,522.0187,521.95,522.0427,522.08,521.925,2024-03-22 17:25:00,2924,SPY
320387.0,522.1532,522.045,522.12,522.26,522.045,2024-03-22 17:30:00,3981,SPY
325599.0,522.0276,522.12,521.96,522.16,521.93,2024-03-22 17:35:00,3548,SPY
426731.0,521.9988,521.96,522.125,522.135,521.9,2024-03-22 17:40:00,4118,SPY
404989.0,522.2395,522.13,522.2499,522.39,522.11,2024-03-22 17:45:00,4518,SPY
502858.0,522.4129,522.25,522.45,522.54,522.25,2024-03-22 17:50:00,5024,SPY
357530.0,522.5118,522.46,522.545,522.59,522.42,2024-03-22 17:55:00,3400,SPY
410266.0,522.5079,522.54,522.56,522.605,522.38,2024-03-22 18:00:00,4072,SPY
320831.0,522.4236,522.56,522.35,522.57,522.31,2024-03-22 18:05:00,3582,SPY
222652.0,522.4097,522.355,522.345,522.47,522.33,2024-03-22 18:10:00,2459,SPY
275782.0,522.2513,522.345,522.1999,522.3499,522.16,2024-03-22 18:15:00,3209,SPY
490502.0,522.1022,522.1901,522.2072,522.24,521.955,2024-03-22 18:20:00,4957,SPY
418344.0,522.4317,522.19,522.5099,522.58,522.18,2024-03-22 18:25:00,4419,SPY
350491.0,522.3477,522.51,522.36,522.53,522.21,2024-03-22 18:30:00,3892,SPY
329991.0,522.3968,522.37,522.37,522.46,522.31,2024-03-22 18:35:00,3595,SPY
647231.0,522.1807,522.36,522.17,522.365,522.1,2024-03-22 18:40:00,3908,SPY
525766.0,522.1092,522.17,522.02,522.23,522.0,2024-03-22 18:45:00,5007,SPY
356066.0,522.0369,522.02,522.01,522.14,521.95,2024-03-22 18:50:00,3834,SPY
328222.0,522.1548,522.01,522.17,522.28,522.0,2024-03-22 18:55:00,3671,SPY
582447.0,522.1068,522.17,522.0103,522.1901,521.96,2024-03-22 19:00:00,3828,SPY
811560.0,522.038,522.0199,522.09,522.115,521.8524,2024-03-22 19:05:00,4973,SPY
966655.0,521.5846,522.08,521.48,522.12,521.25,2024-03-22 19:10:00,8460,SPY
1140913.0,521.3968,521.475,521.385,521.57,521.12,2024-03-22 19:15:00,8602,SPY
568416.0,521.3955,521.39,521.45,521.51,521.26,2024-03-22 19:20:00,5957,SPY
614056.0,521.642,521.445,521.69,521.75,521.44,2024-03-22 19:25:00,6332,SPY
674995.0,521.575,521.7,521.54,521.75,521.42,2024-03-22 19:30:00,6831,SPY
1010172.0,521.8753,521.55,521.78,522.1424,521.54,2024-03-22 19:35:00,6292,SPY
725150.0,521.8202,521.79,521.95,522.02,521.715,2024-03-22 19:40:00,6672,SPY
917896.0,521.9611,521.96,521.98,522.05,521.82,2024-03-22 19:45:00,8016,SPY
4268815.0,522.2017,521.99,522.13,522.36,521.97,2024-03-22 19:50:00,23501,SPY
7014127.0,521.8622,522.13,521.27,522.215,521.23,2024-03-22 19:55:00,26328,SPY
1715768.0,521.5139,521.28,521.15,521.44,521.11,2024-03-22 20:00:00,2046,SPY
5092963.0,521.4698,521.15,521.01,521.4101,521.0,2024-03-22 20:05:00,902,SPY
6169642.0,521.3745,521.03,521.0,521.06,520.96,2024-03-22 20:10:00,671,SPY
902608.0,521.9837,521.03,520.93,521.4073,520.88,2024-03-22 20:15:00,390,SPY
7079204.0,522.1195,520.91,520.94,522.1424,520.9,2024-03-22 20:20:00,423,SPY
1564696.0,522.1135,520.95,520.84,520.95,520.82,2024-03-22 20:25:00,176,SPY
73232.0,520.8926,520.85,520.94,520.94,520.84,2024-03-22 20:30:00,241,SPY
1979096.0,521.5878,520.94,520.93,521.4073,520.89,2024-03-22 20:35:00,180,SPY
1323335.0,521.3994,520.94,520.96,521.4073,520.94,2024-03-22 20:40:00,180,SPY
139895.0,521.1524,520.97,520.96,521.01,520.96,2024-03-22 20:45:00,237,SPY
3717.0,520.9636,520.96,520.96,520.98,520.96,2024-03-22 20:50:00,107,SPY
38434.0,520.9449,520.97,520.95,521.02,520.9,2024-03-22 20:55:00,175,SPY
36290.0,521.0162,520.97,521.01,521.04,520.97,2024-03-22 21:00:00,111,SPY
14278.0,521.0343,521.04,521.0,521.05,521.0,2024-03-22 21:05:00,54,SPY
7423.0,520.9854,521.01,520.98,521.01,520.98,2024-03-22 21:10:00,43,SPY
20535.0,520.9799,520.97,520.98,520.99,520.97,2024-03-22 21:15:00,74,SPY
10507.0,520.93,520.98,520.98,520.98,520.9,2024-03-22 21:20:00,91,SPY
27515.0,520.9737,520.98,520.98,520.98,520.95,2024-03-22 21:25:00,59,SPY
1013.0,520.9019,520.9008,520.9008,520.9008,520.9008,2024-03-22 21:30:00,7,SPY
3086.0,520.9598,520.93,521.0,521.0,520.93,2024-03-22 21:35:00,50,SPY
11385.0,520.9767,520.93,521.0,521.0,520.93,2024-03-22 21:40:00,90,SPY
34147.0,520.9285,520.99,520.9,521.0,520.87,2024-03-22 21:45:00,146,SPY
808.0,520.9185,520.92,520.91,520.92,520.91,2024-03-22 21:50:00,47,SPY
350.0,520.9015,520.9,520.9,520.9,520.9,2024-03-22 21:55:00,14,SPY
1303.0,520.9012,520.91,520.88,520.91,520.88,2024-03-22 22:00:00,29,SPY
107.0,520.9008,520.9,520.9,520.9,520.9,2024-03-22 22:05:00,5,SPY
616.0,520.882,520.89,520.88,520.89,520.88,2024-03-22 22:10:00,19,SPY
6010.0,520.8137,520.82,520.79,520.82,520.79,2024-03-22 22:15:00,41,SPY
1770.0,520.7931,520.81,520.7802,520.81,520.78,2024-03-22 22:20:00,84,SPY
2231.0,520.7887,520.78,520.79,520.79,520.78,2024-03-22 22:25:00,87,SPY
3395.0,520.796,520.79,520.8,520.8,520.79,2024-03-22 22:30:00,71,SPY
1727.0,520.8025,520.79,520.8,520.8,520.79,2024-03-22 22:35:00,56,SPY
879.0,520.7997,520.8,520.8,520.8,520.8,2024-03-22 22:40:00,34,SPY
3480.0,520.7871,520.79,520.79,520.79,520.77,2024-03-22 22:50:00,32,SPY
2027.0,520.8,520.8,520.8,520.8,520.8,2024-03-22 22:55:00,32,SPY
689.0,520.8196,520.82,520.82,520.82,520.82,2024-03-22 23:05:00,8,SPY
1094.0,520.8286,520.83,520.83,520.83,520.8298,2024-03-22 23:10:00,50,SPY
230.0,520.8012,520.8,520.8,520.8,520.8,2024-03-22 23:15:00,6,SPY
233.0,520.8212,520.82,520.82,520.82,520.82,2024-03-22 23:20:00,11,SPY
1956.0,520.8308,520.83,520.83,520.83,520.83,2024-03-22 23:25:00,29,SPY
6233.0,520.8984,520.85,520.81,520.94,520.81,2024-03-22 23:30:00,49,SPY
143.0,520.899,520.89,520.89,520.89,520.89,2024-03-22 23:35:00,12,SPY
3040.0,520.8529,520.87,520.85,520.87,520.83,2024-03-22 23:40:00,33,SPY
2057.0,520.8294,520.88,520.8,520.89,520.8,2024-03-22 23:45:00,52,SPY
236.0,520.85,520.85,520.85,520.85,520.85,2024-03-22 23:50:00,14,SPY
5007.0,520.77,520.84,520.75,520.84,520.75,2024-03-22 23:55:00,182,SPY
